employee,device,credential,event_time,shift_date,event_source,location,confidence,notes
,"#5 - H PRESSROOM",0110676331,"2026-02-06 11:10:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-02-06 11:10:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0299993868,"2026-02-06 11:11:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-02-06 11:11:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-02-06 11:11:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110677019,"2026-02-06 11:12:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-02-06 11:12:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110656709,"2026-02-06 11:13:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-02-06 11:16:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-02-06 11:42:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110677019,"2026-02-06 11:42:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-02-06 11:47:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-02-06 11:48:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0299993868,"2026-02-06 11:50:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110656709,"2026-02-06 11:52:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-02-06 11:52:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-02-06 11:52:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0618196204,"2026-02-06 11:53:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-02-06 12:03:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0953156594,"2026-02-06 13:24:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-02-06 15:02:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0299993868,"2026-02-06 15:05:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-02-06 15:06:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-02-06 15:06:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-02-06 15:06:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110656709,"2026-02-06 15:06:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0618196204,"2026-02-06 15:08:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110677019,"2026-02-06 15:08:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-02-06 15:11:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0906298727,"2026-02-06 15:21:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0857397893,"2026-02-06 15:29:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0172645850,"2026-02-06 15:48:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0172645850,"2026-02-06 15:49:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0172645850,"2026-02-06 15:49:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-02-06 15:57:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0253507542,"2026-02-06 16:04:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-02-06 16:10:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0812731536,"2026-02-06 16:11:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0953148922,"2026-02-06 16:34:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0857392519,"2026-02-06 16:49:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0555482073,"2026-02-06 17:00:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-02-06 17:16:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-02-06 17:16:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0253507542,"2026-02-06 22:09:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0172645850,"2026-02-06 23:09:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-02-06 23:11:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0906298727,"2026-02-06 23:39:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0812731536,"2026-02-06 23:46:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-02-06 23:47:00",2026-02-06,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-02-07 00:16:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0555482073,"2026-02-07 05:09:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0953148922,"2026-02-07 05:10:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-02-07 05:14:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-02-07 05:54:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-02-07 05:59:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-02-07 06:06:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110677019,"2026-02-07 06:06:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0618196204,"2026-02-07 06:06:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0299993134,"2026-02-07 06:07:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-02-07 06:10:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110656709,"2026-02-07 06:12:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-02-07 06:12:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-02-07 06:15:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0953156594,"2026-02-07 06:37:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-02-07 09:15:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-02-07 09:15:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-02-07 09:19:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-02-07 09:20:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-02-07 09:21:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-02-07 09:24:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-02-07 11:25:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-02-07 11:26:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-02-07 11:28:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-02-07 11:36:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-02-07 12:10:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-02-07 12:47:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-02-07 12:47:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0953148922,"2026-02-07 13:35:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110677019,"2026-02-07 14:00:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-02-07 14:01:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-02-07 14:02:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0555482073,"2026-02-07 14:05:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110656709,"2026-02-07 14:08:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-02-07 14:08:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-02-07 14:08:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0299993134,"2026-02-07 14:10:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-02-07 14:13:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-02-07 14:13:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-02-07 14:18:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0906298727,"2026-02-07 14:29:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-02-07 18:12:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0555482073,"2026-02-07 21:43:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0906298727,"2026-02-07 22:15:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0953148922,"2026-02-07 22:15:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-02-07 22:15:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-02-07 22:15:00",2026-02-07,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-02-09 05:05:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-02-09 05:14:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-02-09 05:55:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-02-09 06:01:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-02-09 06:13:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0300006085,"2026-02-09 06:38:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0299989101,"2026-02-09 06:39:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110676330,"2026-02-09 06:39:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-02-09 06:40:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110677019,"2026-02-09 06:41:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110656709,"2026-02-09 06:41:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-02-09 06:41:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0618196204,"2026-02-09 06:43:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0300012789,"2026-02-09 06:51:00",2026-02-09,device,,,
,"#6 - H DIE",0608478978,"2026-02-06 09:29:00",2026-02-06,device,,,
,"#6 - H DIE",0110656281,"2026-02-06 10:59:00",2026-02-06,device,,,
,"#6 - H DIE",0110657890,"2026-02-06 10:59:00",2026-02-06,device,,,
,"#6 - H DIE",0548839261,"2026-02-06 11:01:00",2026-02-06,device,,,
,"#6 - H DIE",0110676487,"2026-02-06 11:01:00",2026-02-06,device,,,
,"#6 - H DIE",0110656281,"2026-02-06 11:28:00",2026-02-06,device,,,
,"#6 - H DIE",0110657890,"2026-02-06 11:29:00",2026-02-06,device,,,
,"#6 - H DIE",0548839261,"2026-02-06 11:30:00",2026-02-06,device,,,
,"#6 - H DIE",0110676487,"2026-02-06 11:30:00",2026-02-06,device,,,
,"#6 - H DIE",0110656691,"2026-02-06 15:34:00",2026-02-06,device,,,
,"#6 - H DIE",0110657651,"2026-02-06 15:59:00",2026-02-06,device,,,
,"#6 - H DIE",0110657890,"2026-02-06 15:59:00",2026-02-06,device,,,
,"#6 - H DIE",0110656281,"2026-02-06 15:59:00",2026-02-06,device,,,
,"#6 - H DIE",0110676487,"2026-02-06 15:59:00",2026-02-06,device,,,
,"#6 - H DIE",0548839261,"2026-02-06 16:00:00",2026-02-06,device,,,
,"#6 - H DIE",0110656691,"2026-02-07 05:56:00",2026-02-07,device,,,
,"#6 - H DIE",0110657890,"2026-02-07 05:57:00",2026-02-07,device,,,
,"#6 - H DIE",0110657651,"2026-02-07 06:29:00",2026-02-07,device,,,
,"#6 - H DIE",0110657651,"2026-02-07 11:28:00",2026-02-07,device,,,
,"#6 - H DIE",0110656691,"2026-02-07 12:03:00",2026-02-07,device,,,
,"#6 - H DIE",0110657890,"2026-02-07 13:59:00",2026-02-07,device,,,
,"#6 - H DIE",0110656691,"2026-02-09 05:58:00",2026-02-09,device,,,
,"#6 - H DIE",0110657890,"2026-02-09 06:29:00",2026-02-09,device,,,
,"#6 - H DIE",0110656281,"2026-02-09 06:29:00",2026-02-09,device,,,
,"#6 - H DIE",0110657651,"2026-02-09 06:46:00",2026-02-09,device,,,
,"#7 - H  SOUTHPRESS",0110663558,"2026-02-06 10:55:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656722,"2026-02-06 10:55:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656733,"2026-02-06 10:56:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656735,"2026-02-06 10:56:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656721,"2026-02-06 10:56:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656727,"2026-02-06 11:00:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656733,"2026-02-06 11:25:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656735,"2026-02-06 11:26:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656722,"2026-02-06 11:27:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110663558,"2026-02-06 11:28:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656727,"2026-02-06 11:31:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656721,"2026-02-06 11:32:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110663558,"2026-02-06 17:56:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656733,"2026-02-06 17:56:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656727,"2026-02-06 17:56:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656722,"2026-02-06 17:56:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656721,"2026-02-06 17:56:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656735,"2026-02-06 17:57:00",2026-02-06,device,,,
,"#7 - H  SOUTHPRESS",0110656721,"2026-02-07 05:50:00",2026-02-07,device,,,
,"#7 - H  SOUTHPRESS",0110656733,"2026-02-07 05:55:00",2026-02-07,device,,,
,"#7 - H  SOUTHPRESS",0110656735,"2026-02-07 05:56:00",2026-02-07,device,,,
,"#7 - H  SOUTHPRESS",0110656720,"2026-02-07 05:56:00",2026-02-07,device,,,
,"#7 - H  SOUTHPRESS",0110663558,"2026-02-07 05:56:00",2026-02-07,device,,,
,"#7 - H  SOUTHPRESS",0110656727,"2026-02-07 05:57:00",2026-02-07,device,,,
,"#7 - H  SOUTHPRESS",0953156594,"2026-02-07 05:59:00",2026-02-07,device,,,
,"#7 - H  SOUTHPRESS",0110656721,"2026-02-07 15:25:00",2026-02-07,device,,,
,"#7 - H  SOUTHPRESS",0110656733,"2026-02-07 15:25:00",2026-02-07,device,,,
,"#7 - H  SOUTHPRESS",0110656727,"2026-02-07 15:26:00",2026-02-07,device,,,
,"#7 - H  SOUTHPRESS",0110663558,"2026-02-07 15:26:00",2026-02-07,device,,,
,"#7 - H  SOUTHPRESS",0110656720,"2026-02-07 15:27:00",2026-02-07,device,,,
,"#7 - H  SOUTHPRESS",0110656735,"2026-02-07 15:28:00",2026-02-07,device,,,
,"#7 - H  SOUTHPRESS",0110656733,"2026-02-09 05:55:00",2026-02-09,device,,,
,"#7 - H  SOUTHPRESS",0110663558,"2026-02-09 05:55:00",2026-02-09,device,,,
,"#7 - H  SOUTHPRESS",0110656735,"2026-02-09 05:56:00",2026-02-09,device,,,
,"#7 - H  SOUTHPRESS",0795656515,"2026-02-09 05:58:00",2026-02-09,device,,,
,"#7 - H  SOUTHPRESS",0110656721,"2026-02-09 05:58:00",2026-02-09,device,,,
,"#7 - H  SOUTHPRESS",0110656722,"2026-02-09 05:58:00",2026-02-09,device,,,
,"#7 - H  SOUTHPRESS",0953156594,"2026-02-09 06:54:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0795638180,"2026-02-09 07:06:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0361572962,"2026-02-09 10:57:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0361160900,"2026-02-09 10:57:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110187001,"2026-02-09 10:57:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0548834526,"2026-02-09 10:57:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110678891,"2026-02-09 10:57:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0360154196,"2026-02-09 10:57:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110657873,"2026-02-09 10:58:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110662956,"2026-02-09 10:58:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110678889,"2026-02-09 10:59:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110662942,"2026-02-09 11:00:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0361162048,"2026-02-09 11:00:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0795638180,"2026-02-09 11:26:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0361572962,"2026-02-09 11:27:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0548834526,"2026-02-09 11:27:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0361160900,"2026-02-09 11:27:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110678891,"2026-02-09 11:27:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110657873,"2026-02-09 11:28:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0360154196,"2026-02-09 11:28:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110662956,"2026-02-09 11:28:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110662942,"2026-02-09 11:29:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0361162048,"2026-02-09 11:29:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110678889,"2026-02-09 11:30:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0361160900,"2026-02-09 14:57:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0608478882,"2026-02-09 14:58:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0795638180,"2026-02-09 14:58:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0795648116,"2026-02-09 15:55:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0361572962,"2026-02-09 15:56:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110678891,"2026-02-09 15:56:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0548834526,"2026-02-09 15:57:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0906319891,"2026-02-09 15:57:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0906330191,"2026-02-09 15:57:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0795645680,"2026-02-09 15:57:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110662956,"2026-02-09 15:58:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110657873,"2026-02-09 15:58:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0360154196,"2026-02-09 15:58:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110678889,"2026-02-09 15:58:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0110662942,"2026-02-09 15:58:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0361162048,"2026-02-09 15:59:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0906331144,"2026-02-09 16:06:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0795645680,"2026-02-09 19:55:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0906319891,"2026-02-09 19:55:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0906331144,"2026-02-09 19:55:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0906330191,"2026-02-09 19:55:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0795648116,"2026-02-09 19:56:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0608478882,"2026-02-09 19:56:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0608478882,"2026-02-09 20:24:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0795648116,"2026-02-09 20:24:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0906330191,"2026-02-09 20:25:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0795645680,"2026-02-09 20:26:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0906319891,"2026-02-09 20:27:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0906331144,"2026-02-09 20:31:00",2026-02-09,device,,,
,"#1 - H FULFILLMENT",0906331144,"2026-02-10 01:17:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0795645680,"2026-02-10 01:23:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0906330191,"2026-02-10 01:23:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0906319891,"2026-02-10 01:23:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0795648116,"2026-02-10 01:24:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0608478882,"2026-02-10 01:39:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0110678889,"2026-02-10 06:13:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0253512086,"2026-02-10 06:26:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0361572962,"2026-02-10 06:26:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0110657873,"2026-02-10 06:26:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0110662956,"2026-02-10 06:27:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0110662942,"2026-02-10 06:27:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0110187001,"2026-02-10 06:27:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0360154196,"2026-02-10 06:28:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0110678891,"2026-02-10 06:28:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0361162048,"2026-02-10 06:28:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0548834526,"2026-02-10 06:29:00",2026-02-10,device,,,
,"#1 - H FULFILLMENT",0110187000,"2026-02-10 06:36:00",2026-02-10,device,,,
,"#2 - H FINISHING",0110656696,"2026-02-09 14:53:00",2026-02-09,device,,,
,"#2 - H FINISHING",0795651066,"2026-02-09 14:55:00",2026-02-09,device,,,
,"#2 - H FINISHING",0608489578,"2026-02-09 14:56:00",2026-02-09,device,,,
,"#2 - H FINISHING",0110656696,"2026-02-09 20:02:00",2026-02-09,device,,,
,"#2 - H FINISHING",0608489578,"2026-02-09 20:02:00",2026-02-09,device,,,
,"#2 - H FINISHING",0795651066,"2026-02-09 20:02:00",2026-02-09,device,,,
,"#2 - H FINISHING",0110656696,"2026-02-09 20:24:00",2026-02-09,device,,,
,"#2 - H FINISHING",0608489578,"2026-02-09 20:24:00",2026-02-09,device,,,
,"#2 - H FINISHING",0795651066,"2026-02-09 20:24:00",2026-02-09,device,,,
,"#2 - H FINISHING",0795651066,"2026-02-10 01:27:00",2026-02-10,device,,,
,"#2 - H FINISHING",0608489578,"2026-02-10 01:27:00",2026-02-10,device,,,
,"#2 - H FINISHING",0110656696,"2026-02-10 01:33:00",2026-02-10,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-02-09 07:09:00",2026-02-09,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-02-09 07:10:00",2026-02-09,device,,,
,"#3 - F MAIN ENTRY",0548835166,"2026-02-09 07:20:00",2026-02-09,device,,,
,"#3 - F MAIN ENTRY",0548835166,"2026-02-09 10:54:00",2026-02-09,device,,,
,"#3 - F MAIN ENTRY",0548835166,"2026-02-09 11:04:00",2026-02-09,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-02-09 11:37:00",2026-02-09,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-02-09 11:50:00",2026-02-09,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-02-09 11:50:00",2026-02-09,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-02-09 12:35:00",2026-02-09,device,,,
,"#3 - F MAIN ENTRY",0548835166,"2026-02-09 14:28:00",2026-02-09,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-02-09 14:41:00",2026-02-09,device,,,
,"#3 - F MAIN ENTRY",0795656704,"2026-02-09 15:41:00",2026-02-09,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-02-09 16:52:00",2026-02-09,device,,,
,"#3 - F MAIN ENTRY",0795656704,"2026-02-10 01:19:00",2026-02-10,device,,,
,"#3 - F MAIN ENTRY",0548835166,"2026-02-10 06:35:00",2026-02-10,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-02-09 07:39:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0857392519,"2026-02-09 08:21:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110677019,"2026-02-09 08:42:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110677019,"2026-02-09 08:48:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-02-09 11:06:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-02-09 11:08:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-02-09 11:08:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-02-09 11:08:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-02-09 11:10:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110656709,"2026-02-09 11:10:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-02-09 11:11:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-02-09 11:11:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110676330,"2026-02-09 11:11:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-02-09 11:11:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0618196204,"2026-02-09 11:12:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-02-09 11:12:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0300012789,"2026-02-09 11:12:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0299989101,"2026-02-09 11:12:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0300006085,"2026-02-09 11:12:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110677019,"2026-02-09 11:27:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-02-09 11:33:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110676330,"2026-02-09 11:37:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-02-09 11:37:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-02-09 11:39:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0299989101,"2026-02-09 11:40:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-02-09 11:41:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-02-09 11:41:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110656709,"2026-02-09 11:42:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-02-09 11:42:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0300012789,"2026-02-09 11:43:00",2026-02-09,device,,,
,"#5 - H PRESSROOM",0618196204,"2026-02-09 11:43:00",2026-02-09,device,,,
